"id","commodity__sid","commodity__code","commodity__suffix","commodity__description","commodity__validity_start","commodity__validity_end","parent__sid","parent__code","parent__suffix"
"21486","95339","8501535090","80","Other","2012-01-01","#NA","49611","8501535000","80"
"21487","82404","8501538100","10","Other, of an output","2006-01-01","#NA","49608","8501530000","80"
"21488","82405","8501538100","80","Exceeding 75 kW but not exceeding 375 kW","2006-01-01","#NA","82404","8501538100","10"
"21489","82406","8501538110","80","Of an output not exceeding 150 kW, for use in civil aircraft","2006-01-01","#NA","82405","8501538100","80"
"21490","82407","8501538120","80","Of an output exceeding 150 kW, for use in certain types of aircraft","2006-01-01","#NA","82405","8501538100","80"
"21491","82408","8501538190","80","Other","2006-01-01","#NA","82405","8501538100","80"
"21492","49620","8501539400","80","Exceeding 375 kW but not exceeding 750 kW","1993-01-01","#NA","82404","8501538100","10"
"21493","49621","8501539410","80","For use in certain types of aircraft","1993-01-01","#NA","49620","8501539400","80"
"21494","49622","8501539490","80","Other","1993-01-01","#NA","49620","8501539400","80"
"21495","49623","8501539900","80","Exceeding 750 kW","1972-01-01","#NA","82404","8501538100","10"
"21496","49624","8501539910","80","For use in certain types of aircrafts","1972-01-01","#NA","49623","8501539900","80"
"21497","49625","8501539990","80","Other","1972-01-01","#NA","49623","8501539900","80"
"21498","49626","8501610000","10","AC generators (alternators)","1972-01-01","#NA","49497","8501000000","80"
"21499","49627","8501610000","80","Of an output not exceeding 75 kVA","1972-01-01","#NA","49626","8501610000","10"
"21500","82409","8501612000","80","Of an output not exceeding 7,5 kVA","2006-01-01","#NA","49627","8501610000","80"
"21501","82412","8501612010","80","For use in civil aircraft","2006-01-01","#NA","82409","8501612000","80"
"21502","105941","8501612090","80","Other","2021-01-01","#NA","82409","8501612000","80"
"21503","82410","8501618000","80","Of an output exceeding 7,5 kVA but not exceeding 75 kVA","2006-01-01","#NA","49627","8501610000","80"
"21504","82411","8501618010","80","For use in civil aircraft","2006-01-01","#NA","82410","8501618000","80"
"21505","97729","8501618099","80","Other","2013-03-06","#NA","82410","8501618000","80"
"21506","49632","8501620000","80","Of an output exceeding 75 kVA but not exceeding 375 kVA","1972-01-01","#NA","49626","8501610000","10"
"21507","82416","8501620010","80","For use in civil aircraft","2006-01-01","#NA","49632","8501620000","80"
"21508","96962","8501620030","10","Other","2013-01-01","#NA","49632","8501620000","80"
"21509","96961","8501620030","80","Fuel cell system <br><br><br>- consisting of at least phosphoric acid fuel cells, <br><br><br>- in a housing with integrated water management and gas treatment, <br><br><br>- for permanent, stationary energy supply<br>","2013-01-01","#NA","96962","8501620030","10"
"21510","97732","8501620098","80","Other","2013-03-06","#NA","96962","8501620030","10"
"21511","49635","8501630000","80","Of an output exceeding 375 kVA but not exceeding 750 kVA","1972-01-01","#NA","49626","8501610000","10"
"21512","82418","8501630010","80","For use in civil aircraft","2006-01-01","#NA","49635","8501630000","80"
"21513","97735","8501630099","80","Other","2013-03-06","#NA","49635","8501630000","80"
"21514","49638","8501640000","80","Of an output exceeding 750 kVA","1972-01-01","#NA","49626","8501610000","10"
"21515","49639","8502000000","80","Electric generating sets and rotary converters","1972-01-01","#NA","45855","7224000000","10"
"21516","49640","8502110000","10","Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines)","1972-01-01","#NA","49639","8502000000","80"
"21517","49641","8502110000","80","Of an output not exceeding 75 kVA","1972-01-01","#NA","49640","8502110000","10"
"21518","82421","8502112000","80","Of an output not exceeding 7,5 kVA","2006-01-01","#NA","49641","8502110000","80"
"21519","82424","8502112010","80","For use in civil aircraft","2006-01-01","#NA","82421","8502112000","80"
"21520","82425","8502112090","80","Other","2006-01-01","#NA","82421","8502112000","80"
"21521","82422","8502118000","80","Of an output exceeding 7,5 kVA but not exceeding 75 kVA","2006-01-01","#NA","49641","8502110000","80"
"21522","82423","8502118010","80","For use in civil aircraft","2006-01-01","#NA","82422","8502118000","80"
"21523","82426","8502118090","80","Other","2006-01-01","#NA","82422","8502118000","80"
"21524","49647","8502120000","80","Of an output exceeding 75 kVA but not exceeding 375 kVA","1972-01-01","#NA","49640","8502110000","10"
"21525","82420","8502120010","80","For use in civil aircraft","2006-01-01","#NA","49647","8502120000","80"
"21526","82419","8502120090","80","Other","2006-01-01","#NA","49647","8502120000","80"
"21527","49650","8502130000","80","Of an output exceeding 375 kVA","1972-01-01","#NA","49640","8502110000","10"
"21528","82427","8502132000","80","Of an output exceeding 375 kVA but not exceeding 750 kVA","2006-01-01","#NA","49650","8502130000","80"
"21529","82430","8502132010","80","For use in civil aircraft","2006-01-01","#NA","82427","8502132000","80"
"21530","82435","8502132090","80","Other","2006-01-01","#NA","82427","8502132000","80"
"21531","82428","8502134000","80","Of an output exceeding 750 kVA but not exceeding 2 000 kVA","2006-01-01","#NA","49650","8502130000","80"
"21532","82431","8502134010","80","For use in civil aircraft","2006-01-01","#NA","82428","8502134000","80"
"21533","82434","8502134090","80","Other","2006-01-01","#NA","82428","8502134000","80"
"21534","82429","8502138000","80","Of an output exceeding 2 000 kVA","2006-01-01","#NA","49650","8502130000","80"
"21535","82432","8502138010","80","For use in civil aircraft","2006-01-01","#NA","82429","8502138000","80"
"21536","82433","8502138090","80","Other","2006-01-01","#NA","82429","8502138000","80"
"21537","49655","8502200000","80","Generating sets with spark-ignition internal combustion piston engines","1972-01-01","#NA","49639","8502000000","80"
"21538","82436","8502202000","80","Of an output not exceeding 7,5 kVA","2006-01-01","#NA","49655","8502200000","80"
"21539","82440","8502202010","80","For use in civil aircraft","2006-01-01","#NA","82436","8502202000","80"
"21540","82444","8502202090","80","Other","2006-01-01","#NA","82436","8502202000","80"
"21541","82437","8502204000","80","Of an output exceeding 7,5 kVA but not exceeding 375 kVA","2006-01-01","#NA","49655","8502200000","80"
"21542","82441","8502204010","80","For use in civil aircraft","2006-01-01","#NA","82437","8502204000","80"
"21543","82445","8502204090","80","Other","2006-01-01","#NA","82437","8502204000","80"
"21544","82438","8502206000","80","Of an output exceeding 375 kVA but not exceeding 750 kVA","2006-01-01","#NA","49655","8502200000","80"
"21545","82442","8502206010","80","For use in civil aircraft","2006-01-01","#NA","82438","8502206000","80"
"21546","82446","8502206090","80","Other","2006-01-01","#NA","82438","8502206000","80"
"21547","82439","8502208000","80","Of an output exceeding 750 kVA","2006-01-01","#NA","49655","8502200000","80"
"21548","82443","8502208010","80","For use in civil aircraft","2006-01-01","#NA","82439","8502208000","80"
"21549","82447","8502208090","80","Other","2006-01-01","#NA","82439","8502208000","80"
"21550","60415","8502310000","10","Other generating sets","1996-01-01","#NA","49639","8502000000","80"
"21551","60416","8502310000","80","Wind-powered","1996-01-01","#NA","60415","8502310000","10"
"21552","105823","8502310011","10","For use in civil aircraft","2020-10-21","#NA","60416","8502310000","80"
"21553","105821","8502310011","80","Utility scale wind turbines of an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt, fitted in a steel wind tower and a nacelle, where the tower is tubular, whether or not tapered, whether or not assembled, whether or not including an embedded tower foundation section, whether or not joined with rotor blades, designed to support the nacelle and rotor blades, and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled","2020-10-21","#NA","105823","8502310011","10"
"21554","105817","8502310019","80","Other","2020-10-21","#NA","105823","8502310011","10"
"21555","105824","8502310085","10","Other","2020-10-21","#NA","60416","8502310000","80"
"21556","105822","8502310085","80","Utility scale wind turbines of an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt, fitted in a steel wind tower and a nacelle, where the tower is tubular, whether or not tapered, whether or not assembled, whether or not including an embedded tower foundation section, whether or not joined with rotor blades, designed to support the nacelle and rotor blades, and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled","2020-10-21","#NA","105824","8502310085","10"
"21557","105818","8502310097","80","Other","2020-10-21","#NA","105824","8502310085","10"
"21558","60417","8502390000","80","Other","1996-01-01","#NA","60415","8502310000","10"
"21559","82450","8502392000","80","Turbo-generators","2006-01-01","#NA","60417","8502390000","80"
"21560","82456","8502392010","80","For use in civil aircraft","2006-01-01","#NA","82450","8502392000","80"
"21561","82454","8502392090","80","Other","2006-01-01","#NA","82450","8502392000","80"
"21562","82451","8502398000","80","Other","2006-01-01","#NA","60417","8502390000","80"
"21563","82453","8502398010","80","For use in civil aircraft","2006-01-01","#NA","82451","8502398000","80"
"21564","82455","8502398090","80","Other","2006-01-01","#NA","82451","8502398000","80"
"21565","49665","8502400000","80","Electric rotary converters","1972-01-01","#NA","49639","8502000000","80"
"21566","82584","8502400010","80","For use in civil aircraft","2006-01-01","#NA","49665","8502400000","80"
"21567","82586","8502400090","80","Other","2006-01-01","#NA","49665","8502400000","80"
"21568","49668","8503000000","80","Parts suitable for use solely or principally with the machines of heading 8501 or 8502","1972-01-01","#NA","45855","7224000000","10"
"21569","49669","8503001000","80","Non-magnetic retaining rings","1972-01-01","#NA","49668","8503000000","80"
"21570","49670","8503001010","80","For use in certain types of aircraft","1972-01-01","#NA","49669","8503001000","80"
"21571","49671","8503001090","80","Other","1972-01-01","#NA","49669","8503001000","80"
"21572","49675","8503009100","10","Other","1990-01-01","#NA","49668","8503000000","80"
"21573","49676","8503009100","80","Of cast iron or cast steel","1990-01-01","#NA","49675","8503009100","10"
"21574","49677","8503009110","80","For use in certain types of aircraft","1990-01-01","#NA","49676","8503009100","80"
"21575","65998","8503009131","10","Other","1997-01-01","#NA","49676","8503009100","80"
"21576","65659","8503009131","80","Rotor, at the inner side provided with one or two magnetic rings (uniform or sectional) whether or not incorporated in a steel ring","1997-01-01","#NA","65998","8503009131","10"
"21577","65986","8503009199","80","Other","1997-01-01","#NA","65998","8503009131","10"
"21578","49679","8503009900","80","Other","1990-01-01","#NA","49675","8503009100","10"
"21579","49680","8503009910","80","For use in certain types of aircraft","1990-01-01","#NA","49679","8503009900","80"
"21580","63595","8503009931","10","Other","1996-07-01","#NA","49679","8503009900","80"
"21581","63480","8503009931","80","Stamped collector of an electric motor, having an external diameter of not more than 16 mm","1996-07-01","#NA","63595","8503009931","10"
"21582","65660","8503009932","80","Rotor, at the inner side provided with one or two magnetic rings (uniform or sectional) whether or not incorporated in a steel ring","1997-01-01","#NA","63595","8503009931","10"
"21583","91879","8503009933","80","Stator for brushless motor of electrical power steering with a roundness tolerance of 50 μm","2010-01-01","#NA","63595","8503009931","10"
"21584","91880","8503009934","80","Rotor for brushless motor of electrical power steering with a roundness tolerance of 50 μm","2010-01-01","#NA","63595","8503009931","10"
"21585","104119","8503009937","80","Rotor for an electric motor, with the rotor cylindrical body made of agglomerated ferrite and plastics and the shaft made of metal with:<br> <br><br><br>- diameter of the rotor body of 17 mm or more but not more than 37 mm,<br> <br><br><br>- length of the rotor body of 12 mm or more but not more than 36 mm,<br> <br><br><br>- shaft length of 52 mm or more but not more than 82 mm<br>","2019-01-01","#NA","63595","8503009931","10"
